61.60189204	0.032388909	0
63.01861082	0.033529807	0
64.20550669	0.033702402	0
65.17928226	0.033336673	0
66.05839385	0.032654214	0
66.82073584	0.031786509	0
67.50321732	0.03065311	0
68.09019224	0.029198955	0
68.65610641	0.027846474	0
69.16339403	0.02643935	0
69.59372824	0.024802526	0
69.95032647	0.023294704	0
70.25399018	0.021947454	0
70.49717921	0.02028404	0
70.74802636	0.018844282	0
70.92769585	0.017273217	0
71.05996258	0.015842012	0
71.09037651	0.014403407	0
71.14227496	0.013019955	0
71.16569824	0.011654013	0
61.68822945	0.032841633	0
63.10481485	0.033407182	0
64.3223867	0.033914182	0
65.3340576	0.033490715	0
66.20451298	0.032739603	0
66.9855582	0.031798857	0
67.69268287	0.030654977	0
68.29082477	0.029264167	0
68.81279399	0.027893374	0
69.34346324	0.026418299	0
69.77854868	0.024931816	0
70.15448702	0.023351055	0
70.46326575	0.021830111	0
70.70121018	0.020290409	0
70.94655286	0.018759626	0
71.11810723	0.017260307	0
71.23570924	0.015721657	0
71.3478072	0.014348332	0
71.38278403	0.013014884	0
71.39731939	0.011718628	0
61.77050876	0.032845659	0
63.2343405	0.0338924	0
64.47697743	0.034109066	0
65.51789792	0.033575006	0
66.42201001	0.032884402	0
67.22398887	0.031900996	0
67.93905058	0.030682698	0
68.57293344	0.029296806	0
69.12596964	0.027922212	0
69.62845606	0.026407183	0
70.09539215	0.024923572	0
70.47010783	0.023325373	0
70.77321178	0.021809296	0
71.04019608	0.020213803	0
71.29603511	0.018769635	0
71.44626384	0.017249219	0
71.57483144	0.015815959	0
71.66790396	0.014330259	0
71.74243444	0.013058359	0
71.71243533	0.011679861	0
61.87856074	0.03329823	0
63.37756793	0.034040493	0
64.60787987	0.034319387	0
65.67687066	0.033688756	0
66.59951718	0.032990043	0
67.43740704	0.031986534	0
68.16477286	0.030753244	0
68.80491854	0.02933923	0
69.37648403	0.027910741	0
69.90251004	0.026346212	0
70.36303937	0.024859734	0
70.72099535	0.0232669	0
71.0322678	0.021700561	0
71.30393648	0.020188591	0
71.53666588	0.018627587	0
71.70439054	0.017183058	0
71.85251406	0.015702627	0
71.94067286	0.014274882	0
71.99187685	0.012867081	0
72.02625197	0.011599809	0
61.95801491	0.033511872	0
63.46269034	0.034522852	0
64.73398115	0.034428081	0
65.80930878	0.033828489	0
66.80019716	0.032950998	0
67.62611342	0.031974612	0
68.35582431	0.030716148	0
69.01084152	0.029277328	0
69.58548391	0.027800313	0
70.10250298	0.026175638	0
70.5831042	0.024811111	0
70.97199216	0.023265596	0
71.32423381	0.021634816	0
71.57465298	0.020102025	0
71.8008213	0.018688161	0
71.98248606	0.017034706	0
72.0986925	0.015663077	0
72.18638555	0.014216295	0
72.24745992	0.012819045	0
72.2799329	0.011582941	0
62.06146904	0.03364946	0
63.55797868	0.034548379	0
64.85948826	0.034564055	0
65.95986493	0.033930877	0
66.90240795	0.033147895	0
67.76723185	0.032040174	0
68.52744728	0.030698418	0
69.18782079	0.029385475	0
69.82287611	0.027876813	0
70.3442762	0.026252543	0
70.79153004	0.024756173	0
71.19466074	0.023175501	0
71.49525086	0.021606878	0
71.78604725	0.020051049	0
72.01810252	0.0185908	0
72.20242675	0.017061757	0
72.31429419	0.015640862	0
72.39736534	0.014189651	0
72.43597166	0.012801704	0
72.46803984	0.011508627	0
62.14356585	0.034148183	0
63.68371604	0.034812539	0
64.989061	0.034834219	0
66.10736484	0.03409144	0
67.06886294	0.033156387	0
67.91539749	0.03206708	0
68.67924489	0.030735634	0
69.3653818	0.02928519	0
70.00627528	0.027810717	0
70.5013237	0.026269511	0
70.96355987	0.024643941	0
71.36763788	0.023218692	0
71.70868506	0.021580679	0
71.97372029	0.020012016	0
72.17908314	0.018483489	0
72.3708708	0.016991662	0
72.4845978	0.015526793	0
72.56407589	0.014160651	0
72.63105376	0.012711598	0
72.62666278	0.011429841	0
62.24517238	0.034610162	0
63.77612419	0.035009483	0
65.09983411	0.034872082	0
66.23066412	0.034246833	0
67.20001	0.033196641	0
68.06000166	0.032146409	0
68.84289031	0.030755057	0
69.5347202	0.02929373	0
70.14385497	0.027893228	0
70.66085099	0.026221172	0
71.12645735	0.024724283	0
71.53527951	0.023073225	0
71.82925962	0.021524514	0
72.11714887	0.020008084	0
72.32520923	0.018444858	0
72.48745814	0.016918785	0
72.63117741	0.015398873	0
72.72742791	0.014024365	0
72.77278224	0.012678528	0
72.78604907	0.011334769	0
62.32433865	0.034827521	0
63.90732103	0.035397462	0
65.2177937	0.035054667	0
66.35455035	0.03430333	0
67.34206844	0.033341583	0
68.18281415	0.032077728	0
68.98766968	0.030707228	0
69.71118088	0.029258472	0
70.30459329	0.027770271	0
70.82195418	0.026264079	0
71.29902186	0.024550349	0
71.68040564	0.022977192	0
71.99550726	0.021473123	0
72.26736038	0.019914736	0
72.4878906	0.018375775	0
72.64662928	0.016803488	0
72.763859	0.015277739	0
72.86056785	0.013980365	0
72.90676035	0.012564894	0
72.89015484	0.011290527	0
62.38988453	0.035216452	0
63.94267559	0.035690852	0
65.26164222	0.035130725	0
66.45726241	0.034496013	0
67.40341128	0.033500197	0
68.30671702	0.032176281	0
69.12348556	0.030787276	0
69.83233805	0.029206284	0
70.45304963	0.027789983	0
70.9860564	0.026263971	0
71.45197926	0.024598452	0
71.8081242	0.023021656	0
72.15718317	0.021405487	0
72.41665764	0.019841367	0
72.62337087	0.018341194	0
72.78916019	0.016775737	0
72.90087569	0.015349426	0
72.99518195	0.013926685	0
73.02319774	0.012606615	0
73.04547416	0.011247429	0
62.4715098	0.035410063	0
64.03684491	0.035815519	0
65.36627876	0.035484175	0
66.51990973	0.034669967	0
67.54414063	0.033354379	0
68.45544253	0.032209717	0
69.2305497	0.030807733	0
69.94010268	0.02934938	0
70.57639045	0.027762188	0
